Sport,Start Time,Weekofsy,Level,Key,Game Type,State Code,Away School,Home School,New Subs,Distance Between Schools,hour,day_of_week,month,year,day_of_year,is_friday,is_weekend,is_evening,is_primetime,home_school_hist_avg,away_school_hist_avg,matchup,is_repeat_matchup,State_Group
Football,8/23/2024 19:30,3,Varsity,gam758100d60a,regular season,KY,trinity-high-school-louisville-ky,bryan-station-high-school-lexington-ky,39,66.17440239,19,4,8,2024,236,1,0,1,1,6.5,22,bryan-station-high-school-lexington-ky_vs_trinity-high-school-louisville-ky,0,Other
Football,8/23/2024 19:30,3,Varsity,gamdebf883630,regular season,GA,washington-county-high-school-sandersville-ga,jefferson-county-high-school-louisville-ga,12,24.5149317,19,4,8,2024,236,1,0,1,1,9,5.8,jefferson-county-high-school-louisville-ga_vs_washington-county-high-school-sandersville-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam5d41a7191d,regular season,GA,bryan-county-high-school-pembroke-ga,aquinas-high-school-augusta-ga,17,94.02902071,19,4,8,2024,236,1,0,1,1,11.5,8,aquinas-high-school-augusta-ga_vs_bryan-county-high-school-pembroke-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam8dc08240fe,regular season,GA,north-cobb-christian-school-kennesaw-ga,darlington-school-rome-ga,9,32.39268726,19,4,8,2024,236,1,0,1,1,7.166666667,7.285714286,darlington-school-rome-ga_vs_north-cobb-christian-school-kennesaw-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam30e7e86956,regular season,GA,dacula-high-school-dacula-ga,meadowcreek-high-school-norcross-ga,3,14.97694095,19,4,8,2024,236,1,0,1,1,4.625,8.8,meadowcreek-high-school-norcross-ga_vs_dacula-high-school-dacula-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam52b32f11c9,regular season,GA,clarkston-high-school-clarkston-ga,temple-high-school-temple-ga,1,45.45328743,19,4,8,2024,236,1,0,1,1,5,4,temple-high-school-temple-ga_vs_clarkston-high-school-clarkston-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam8b06d57285,regular season,FL,cocoa-beach-high-school-cocoa-beach-fl,lake-placid-high-school-lake-placid-fl,3,84.05170963,19,4,8,2024,236,1,0,1,1,1.6,3,lake-placid-high-school-lake-placid-fl_vs_cocoa-beach-high-school-cocoa-beach-fl,0,FL
Football,8/23/2024 19:30,3,Varsity,gam05f1fd2c85,regular season,GA,lovejoy-high-school-hampton-ga,spalding-high-school-griffin-ga,10,16.36177967,19,4,8,2024,236,1,0,1,1,17.33333333,5,spalding-high-school-griffin-ga_vs_lovejoy-high-school-hampton-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam5b0aa2f798,regular season,GA,wheeler-high-school-marietta-ga,taylor-county-high-school-butler-ga,4,98.11565303,19,4,8,2024,236,1,0,1,1,4.4,5.285714286,taylor-county-high-school-butler-ga_vs_wheeler-high-school-marietta-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam60f2e43a24,regular season,NC,mountain-heritage-high-school-burnsville-nc,chase-high-school-forest-city-nc,29,53.17556468,19,4,8,2024,236,1,0,1,1,5.9,7,chase-high-school-forest-city-nc_vs_mountain-heritage-high-school-burnsville-nc,1,NC
Football,8/23/2024 19:30,3,Varsity,gamc443ca2521,regular season,GA,laney-high-school-augusta-ga,hephzibah-high-school-hephzibah-ga,8,13.12172237,19,4,8,2024,236,1,0,1,1,5.857142857,3.75,hephzibah-high-school-hephzibah-ga_vs_laney-high-school-augusta-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam1351abd65c,regular season,GA,swainsboro-high-school-swainsboro-ga,emanuel-county-institute-twin-city-ga,29,9.226911818,19,4,8,2024,236,1,0,1,1,6,28.6,emanuel-county-institute-twin-city-ga_vs_swainsboro-high-school-swainsboro-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam557f2b4c20,regular season,FL,blake-high-school-tampa-fl,plant-city-hs-plant-city-fl,4,20.77602368,19,4,8,2024,236,1,0,1,1,3,1.333333333,plant-city-hs-plant-city-fl_vs_blake-high-school-tampa-fl,0,FL
Football,8/23/2024 19:30,3,Varsity,gamb183c4b940,regular season,SC,eastside-high-school-taylors-sc,southside-high-school-greenville-sc,5,8.89807317,19,4,8,2024,236,1,0,1,1,5,2.833333333,southside-high-school-greenville-sc_vs_eastside-high-school-taylors-sc,0,Other
Football,8/23/2024 19:30,3,Varsity,gama9d1939748,regular season,TN,oneida-high-school-oneida-tn,rockwood-high-school-rockwood-tn,2,44.84813845,19,4,8,2024,236,1,0,1,1,5.5,3,rockwood-high-school-rockwood-tn_vs_oneida-high-school-oneida-tn,1,TN
Football,8/23/2024 19:30,3,Varsity,gamdc264476d5,regular season,GA,oconee-county-high-school-watkinsville-ga,clarke-central-high-school-athens-ga,9,7.216172849,19,4,8,2024,236,1,0,1,1,24.92857143,39,clarke-central-high-school-athens-ga_vs_oconee-county-high-school-watkinsville-ga,1,GA
Football,8/23/2024 19:30,3,Varsity,gam2418e0209c,regular season,GA,dutchtown-high-school-hampton-ga,south-gwinnett-high-school-snellville-ga,12,30.01831888,19,4,8,2024,236,1,0,1,1,8.2,11.16666667,south-gwinnett-high-school-snellville-ga_vs_dutchtown-high-school-hampton-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gamfba96f3b6c,regular season,FL,berkeley-preparatory-school-tampa-fl,clearwater-central-catholic-high-school-clearwater-fl,25,10.61300054,19,4,8,2024,236,1,0,1,1,13.4,11,clearwater-central-catholic-high-school-clearwater-fl_vs_berkeley-preparatory-school-tampa-fl,1,FL
Football,8/23/2024 19:30,3,Varsity,game0f1a9dd75,regular season,GA,north-oconee-high-school-bogart-ga,the-dalton-academy-dalton-ga,16,,19,4,8,2024,236,1,0,1,1,1,13.2,the-dalton-academy-dalton-ga_vs_north-oconee-high-school-bogart-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam5da721baf5,regular season,AL,jackson-academy-jackson-al,hooper-academy-hope-hull-al,6,103.6059188,19,4,8,2024,236,1,0,1,1,2.5,3,hooper-academy-hope-hull-al_vs_jackson-academy-jackson-al,0,AL
Football,8/23/2024 19:30,3,Varsity,gamd04e5e6e23,regular season,AL,florence-high-school-florence-al-2,hillcresttuscaloosa-high-school-tuscaloosa-al,56,117.9951318,19,4,8,2024,236,1,0,1,1,14.61538462,12.55555556,hillcresttuscaloosa-high-school-tuscaloosa-al_vs_florence-high-school-florence-al-2,0,AL
Football,8/23/2024 19:30,3,Varsity,gam175aa52c12,regular season,GA,richmond-hill-high-school-richmond-hill-ga,glynn-academy-brunswick-ga,9,54.72531189,19,4,8,2024,236,1,0,1,1,16.16666667,34.5,glynn-academy-brunswick-ga_vs_richmond-hill-high-school-richmond-hill-ga,1,GA
Football,8/23/2024 19:30,3,Varsity,gam0acb79d6df,regular season,SC,greer-high-school-greer-sc,boiling-springs-high-school-boiling-springs-sc,12,15.32696094,19,4,8,2024,236,1,0,1,1,9.25,5.428571429,boiling-springs-high-school-boiling-springs-sc_vs_greer-high-school-greer-sc,1,Other
Football,8/23/2024 19:30,3,Varsity,gam5ed96974d2,regular season,NC,dudley-james-b-high-school-greensboro-nc,page-high-school-greensboro-nc,28,3.590865711,19,4,8,2024,236,1,0,1,1,8.111111111,10.125,page-high-school-greensboro-nc_vs_dudley-james-b-high-school-greensboro-nc,1,NC
Football,8/23/2024 19:30,3,Varsity,gam671643a583,regular season,NC,lincolnton-high-school-lincolnton-nc,south-point-high-school-belmont-nc,21,21.69631187,19,4,8,2024,236,1,0,1,1,6.875,,south-point-high-school-belmont-nc_vs_lincolnton-high-school-lincolnton-nc,0,NC
Football,8/23/2024 19:30,3,Varsity,gamf014c725fe,regular season,SC,ac-flora-high-school-columbia-sc,westwood-high-school-blythewood-sc,8,10.37571953,19,4,8,2024,236,1,0,1,1,10.5,,westwood-high-school-blythewood-sc_vs_ac-flora-high-school-columbia-sc,0,Other
Football,8/23/2024 19:30,3,Varsity,gam6350da7371,regular season,GA,monroe-area-high-school-monroe-ga,colquitt-county-high-school-moultrie-ga,141,183.1245676,19,4,8,2024,236,1,0,1,1,132.2307692,9.571428571,colquitt-county-high-school-moultrie-ga_vs_monroe-area-high-school-monroe-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gamd184570b54,regular season,NC,rockingham-county-high-school-reidsville-nc,mcmichael-dalton-high-school-mayodan-nc,5,11.39950055,19,4,8,2024,236,1,0,1,1,1.333333333,2.333333333,mcmichael-dalton-high-school-mayodan-nc_vs_rockingham-county-high-school-reidsville-nc,0,NC
Football,8/23/2024 19:30,3,Varsity,game9e9c9772a,regular season,NC,southern-guilford-high-school-greensboro-nc,southeast-guilford-high-school-greensboro-nc,1,8.997975483,19,4,8,2024,236,1,0,1,1,4.571428571,1.9,southeast-guilford-high-school-greensboro-nc_vs_southern-guilford-high-school-greensboro-nc,1,NC
Football,8/23/2024 19:30,3,Varsity,gamb682a1890b,regular season,GA,rockmart-high-school-rockmart-ga,cartersville-high-school-cartersville-ga,33,16.79010507,19,4,8,2024,236,1,0,1,1,26.375,19.57142857,cartersville-high-school-cartersville-ga_vs_rockmart-high-school-rockmart-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam834c1e9bf7,regular season,TN,tullahoma-high-school-tullahoma-tn,stewarts-creek-high-school-smyrna-tn,12,42.90075652,19,4,8,2024,236,1,0,1,1,3.857142857,6.75,stewarts-creek-high-school-smyrna-tn_vs_tullahoma-high-school-tullahoma-tn,0,TN
Football,8/23/2024 19:30,3,Varsity,gamb18386659f,regular season,GA,oconee-county-high-school-watkinsville-ga,clarke-central-high-school-athens-ga,14,7.216172849,19,4,8,2024,236,1,0,1,1,23.86666667,34,clarke-central-high-school-athens-ga_vs_oconee-county-high-school-watkinsville-ga,1,GA
Football,8/23/2024 19:30,3,Varsity,gambd26ca9423,regular season,GA,campbell-high-school-smyrna-ga,south-forsyth-high-school-cumming-ga,10,27.03624301,19,4,8,2024,236,1,0,1,1,6.727272727,7,south-forsyth-high-school-cumming-ga_vs_campbell-high-school-smyrna-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam58d5f0b927,regular season,GA,south-paulding-high-school-douglasville-ga,allatoona-high-school-acworth-ga,11,18.16784327,19,4,8,2024,236,1,0,1,1,12.6,32.66666667,allatoona-high-school-acworth-ga_vs_south-paulding-high-school-douglasville-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam63e5d1b8e3,regular season,GA,mt-paran-christian-school-kennesaw-ga,mt-pisgah-christian-school-alpharetta-ga,16,19.31954527,19,4,8,2024,236,1,0,1,1,8,4.2,mt-pisgah-christian-school-alpharetta-ga_vs_mt-paran-christian-school-kennesaw-ga,1,GA
Football,8/23/2024 19:30,3,Varsity,gam3d5fbaddd4,regular season,GA,valwood-school-hahira-ga,brookstone-school-columbus-ga,7,147.0059458,19,4,8,2024,236,1,0,1,1,6,3.25,brookstone-school-columbus-ga_vs_valwood-school-hahira-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam3d774e6435,regular season,GA,eagles-landing-christian-academy-mcdonough-ga,union-grove-high-school-mcdonough-ga,11,2.810493971,19,4,8,2024,236,1,0,1,1,6.5,13.8,union-grove-high-school-mcdonough-ga_vs_eagles-landing-christian-academy-mcdonough-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gamfbd68554b9,regular season,FL,crystal-river-high-school-crystal-river-fl,fivay-high-school-hudson-fl,1,39.81135531,19,4,8,2024,236,1,0,1,1,2.714285714,6,fivay-high-school-hudson-fl_vs_crystal-river-high-school-crystal-river-fl,0,FL
Football,8/23/2024 19:30,3,Varsity,gam307ca43930,regular season,GA,veterans-high-school-kathleen-ga,statesboro-high-school-statesboro-ga,16,107.9593227,19,4,8,2024,236,1,0,1,1,10.41666667,11.66666667,statesboro-high-school-statesboro-ga_vs_veterans-high-school-kathleen-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam9b8fc1f711,regular season,NC,atkins-academic-technology-high-school-winstonsalem-nc,walkertown-high-school-walkertown-nc,4,5.2044465,19,4,8,2024,236,1,0,1,1,2.857142857,2.2,walkertown-high-school-walkertown-nc_vs_atkins-academic-technology-high-school-winstonsalem-nc,0,NC
Football,8/23/2024 19:30,3,Varsity,gam15729acade,regular season,GA,marion-county-high-school-buena-vista-ga,first-presbyterian-day-school-macon-ga,5,57.74539299,19,4,8,2024,236,1,0,1,1,21.66666667,2.5,first-presbyterian-day-school-macon-ga_vs_marion-county-high-school-buena-vista-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam61ec5a7b7e,regular season,FL,central-high-school-brooksville-brooksville-fl,southeast-high-school-bradenton-fl,5,75.78572086,19,4,8,2024,236,1,0,1,1,3,4,southeast-high-school-bradenton-fl_vs_central-high-school-brooksville-brooksville-fl,0,FL
Football,8/23/2024 19:30,3,Varsity,gam6eaac0204c,regular season,SC,york-comprehensive-high-school-york-sc,indian-land-high-school-fort-mill-sc,14,21.47870323,19,4,8,2024,236,1,0,1,1,4.375,4.5,indian-land-high-school-fort-mill-sc_vs_york-comprehensive-high-school-york-sc,1,Other
Football,8/23/2024 19:30,3,Varsity,gam40867c78b0,regular season,GA,bradwell-institute-hinesville-ga,westover-high-school-albany-ga,23,154.6841447,19,4,8,2024,236,1,0,1,1,7.111111111,9.4,westover-high-school-albany-ga_vs_bradwell-institute-hinesville-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gamb6cc13780d,regular season,GA,north-forsyth-high-school-cumming-ga,creekview-high-school-canton-ga,5,13.38626968,19,4,8,2024,236,1,0,1,1,20,10.4,creekview-high-school-canton-ga_vs_north-forsyth-high-school-cumming-ga,1,GA
Football,8/23/2024 19:30,3,Varsity,gamad0b66e996,regular season,GA,habersham-central-high-school-mount-airy-ga,flowery-branch-high-school-flowery-branch-ga,14,34.44829047,19,4,8,2024,236,1,0,1,1,10.1,5.4,flowery-branch-high-school-flowery-branch-ga_vs_habersham-central-high-school-mount-airy-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gama4aeb5a55b,regular season,GA,central-high-school-macon-macon-ga,academy-for-classical-education-macon-ga,15,,19,4,8,2024,236,1,0,1,1,8.333333333,3.333333333,academy-for-classical-education-macon-ga_vs_central-high-school-macon-macon-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam8538a667c2,regular season,NC,north-buncombe-high-school-weaverville-nc,east-henderson-high-school-east-flat-rock-nc,4,31.45145755,19,4,8,2024,236,1,0,1,1,5.75,3,east-henderson-high-school-east-flat-rock-nc_vs_north-buncombe-high-school-weaverville-nc,1,NC
Football,8/23/2024 19:30,3,Varsity,gamc1d1cc6bbc,regular season,FL,dixie-hollins-high-school-st-petersburg-fl,boca-ciega-high-school-gulfport-fl,6,3.828791792,19,4,8,2024,236,1,0,1,1,2.615384615,2.4,boca-ciega-high-school-gulfport-fl_vs_dixie-hollins-high-school-st-petersburg-fl,1,FL
Football,8/23/2024 19:30,3,Varsity,gam2ab65e868f,regular season,NC,mcdowell-high-school-marion-nc,rutherfordton-spindale-central-high-school-rutherfordton-nc,7,23.46561988,19,4,8,2024,236,1,0,1,1,3.111111111,4,rutherfordton-spindale-central-high-school-rutherfordton-nc_vs_mcdowell-high-school-marion-nc,1,NC
Football,8/23/2024 19:30,3,Varsity,gam01e1e6d0d0,regular season,FL,sunlake-hs-land-o-lakes-fl,weeki-wachee-hs-weeki-wachee-fl,8,27.65353353,19,4,8,2024,236,1,0,1,1,6.333333333,4.6,weeki-wachee-hs-weeki-wachee-fl_vs_sunlake-hs-land-o-lakes-fl,0,FL
Football,8/23/2024 19:30,3,Varsity,gam71a9dc7a87,regular season,KY,jackson-county-high-school-mckee-ky,trimble-county-high-school-bedford-ky,2,108.8775705,19,4,8,2024,236,1,0,1,1,5,,trimble-county-high-school-bedford-ky_vs_jackson-county-high-school-mckee-ky,0,Other
Football,8/23/2024 19:30,3,Varsity,gam32795bc24d,regular season,GA,pace-academy-atlanta-ga,westminster-schools-atlanta-ga,4,0.954926563,19,4,8,2024,236,1,0,1,1,14.82352941,12.875,westminster-schools-atlanta-ga_vs_pace-academy-atlanta-ga,1,GA
Football,8/23/2024 19:30,3,Varsity,gam98246a1c4b,regular season,SC,riverside-high-school-greer-sc,mauldin-high-school-mauldin-sc,15,7.75613912,19,4,8,2024,236,1,0,1,1,5.5,3.285714286,mauldin-high-school-mauldin-sc_vs_riverside-high-school-greer-sc,0,Other
Football,8/23/2024 19:30,3,Varsity,gambe674a7e95,regular season,NC,western-guilford-high-school-greensboro-nc,southwestern-randolph-high-school-asheboro-nc,3,31.69663059,19,4,8,2024,236,1,0,1,1,3.25,4.333333333,southwestern-randolph-high-school-asheboro-nc_vs_western-guilford-high-school-greensboro-nc,0,NC
Football,8/23/2024 19:30,3,Varsity,gamb75468cd70,regular season,GA,kell-high-school-marietta-ga,alpharetta-high-school-alpharetta-ga,11,14.7880428,19,4,8,2024,236,1,0,1,1,19.07142857,18,alpharetta-high-school-alpharetta-ga_vs_kell-high-school-marietta-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam90d0cf4384,regular season,AL,pelham-high-school-pelham-al,pell-city-high-school-pell-city-al,22,35.75722181,19,4,8,2024,236,1,0,1,1,7,7.6,pell-city-high-school-pell-city-al_vs_pelham-high-school-pelham-al,0,AL
Football,8/23/2024 19:30,3,Varsity,gamfdf15b2a55,regular season,GA,berrien-high-school-nashville-ga,lanier-county-high-school-lakeland-ga,1,16.08325278,19,4,8,2024,236,1,0,1,1,2,8.333333333,lanier-county-high-school-lakeland-ga_vs_berrien-high-school-nashville-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gamc35a6756d0,regular season,TN,mckenzie-high-school-mckenzie-tn,huntingdon-high-school-huntingdon-tn,87,10.58013399,19,4,8,2024,236,1,0,1,1,12,18.16666667,huntingdon-high-school-huntingdon-tn_vs_mckenzie-high-school-mckenzie-tn,1,TN
Football,8/23/2024 19:30,3,Varsity,gam9730fad0f8,regular season,FL,river-ridge-hs-new-port-richey-fl,land-olakes-high-school-land-olakes-fl,4,8.638857538,19,4,8,2024,236,1,0,1,1,4.166666667,4,land-olakes-high-school-land-olakes-fl_vs_river-ridge-hs-new-port-richey-fl,1,FL
Football,8/23/2024 19:30,3,Varsity,gam26eb45a84b,regular season,GA,northwest-whitfield-high-school-tunnel-hill-ga,north-murray-high-school-chatsworth-ga,17,11.66579691,19,4,8,2024,236,1,0,1,1,7.777777778,7.333333333,north-murray-high-school-chatsworth-ga_vs_northwest-whitfield-high-school-tunnel-hill-ga,1,GA
Football,8/23/2024 19:30,3,Varsity,gam117a877077,regular season,NC,middle-creek-high-school-raleigh-nc,fuquay-varina-senior-high-school-fuquayvarina-nc,23,5.188221171,19,4,8,2024,236,1,0,1,1,5.428571429,7.2,fuquay-varina-senior-high-school-fuquayvarina-nc_vs_middle-creek-high-school-raleigh-nc,1,NC
Football,8/23/2024 19:30,3,Varsity,gamf0e9e18ca5,regular season,GA,cook-high-school-adel-ga,bainbridge-high-school-bainbridge-ga,36,67.19429135,19,4,8,2024,236,1,0,1,1,25.2,32.16666667,bainbridge-high-school-bainbridge-ga_vs_cook-high-school-adel-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam0c6fe5ed1f,regular season,NC,oak-grove-winston-salem-nc,southwest-guilford-high-school-high-point-nc,7,,19,4,8,2024,236,1,0,1,1,3.75,6.333333333,southwest-guilford-high-school-high-point-nc_vs_oak-grove-winston-salem-nc,1,NC
Football,8/23/2024 19:30,3,Varsity,gamde8c6b77e9,regular season,SC,woodruff-high-school-woodruff-sc,clinton-high-school-clinton-sc,27,19.65451068,19,4,8,2024,236,1,0,1,1,17.88888889,6.333333333,clinton-high-school-clinton-sc_vs_woodruff-high-school-woodruff-sc,1,Other
Football,8/23/2024 19:30,3,Varsity,gamabd13d9430,regular season,KY,glasgow-high-school-glasgow-ky,larue-county-high-school-hodgenville-ky,2,38.563469,19,4,8,2024,236,1,0,1,1,3.7,,larue-county-high-school-hodgenville-ky_vs_glasgow-high-school-glasgow-ky,0,Other
Football,8/23/2024 19:30,3,Varsity,gam09d35cd03f,regular season,GA,warren-county-high-school-warrenton-ga,social-circle-high-school-social-circle-ga,7,62.69905911,19,4,8,2024,236,1,0,1,1,5.090909091,12,social-circle-high-school-social-circle-ga_vs_warren-county-high-school-warrenton-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gamc13b7e0ece,regular season,FL,sickles-hs-tampa-fl,thomas-jefferson-high-school-tampa-fl,4,9.43838264,19,4,8,2024,236,1,0,1,1,3.875,4.8,thomas-jefferson-high-school-tampa-fl_vs_sickles-hs-tampa-fl,1,FL
Football,8/23/2024 19:30,3,Varsity,gam19f4779f18,regular season,NC,monroe-high-school-monroe-nc,central-davidson-high-school-lexington-nc,7,55.69113333,19,4,8,2024,236,1,0,1,1,3.5,13.16666667,central-davidson-high-school-lexington-nc_vs_monroe-high-school-monroe-nc,0,NC
Football,8/23/2024 19:30,3,Varsity,gam7757cfa605,regular season,NC,statesville-high-school-statesville-nc,alexander-central-high-school-taylorsville-nc,14,18.69979105,19,4,8,2024,236,1,0,1,1,4.222222222,6.8,alexander-central-high-school-taylorsville-nc_vs_statesville-high-school-statesville-nc,0,NC
Football,8/23/2024 19:30,3,Varsity,gamf84d7dbe9c,regular season,GA,riverside-military-academy-gainesville-ga,towns-county-high-school-hiawassee-ga,7,41.7846104,19,4,8,2024,236,1,0,1,1,6.875,3.142857143,towns-county-high-school-hiawassee-ga_vs_riverside-military-academy-gainesville-ga,0,GA
Football,8/23/2024 19:30,3,Varsity,gam4ceb6b58b2,regular season,GA,butler-high-school-augusta-ga,gordon-central-high-school-calhoun-ga,14,182.8932881,19,4,8,2024,236,1,0,1,1,2.2,2,gordon-central-high-school-calhoun-ga_vs_butler-high-school-augusta-ga,0,GA
